,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
2013,0,gD2sF9BKMP428y1NJEiPbQ,lO1dDO-xP3kWPSyHcjy_Cw,5,Zhenya B.,zhenya,Female,George Rivolo Diner,4.5,63114,28,$
2015,1,gD2sF9BKMP428y1NJEiPbQ,KULP1mSCX_fQ0XLG2w3UiQ,4,Caiti H.,caiti,,George Rivolo Diner,4.5,63114,28,$
2017,2,gD2sF9BKMP428y1NJEiPbQ,M8fE22DSmPnkshtIxfoh9Q,5,Mike B.,mike,Male,George Rivolo Diner,4.5,63114,28,$
2019,0,gQYUyfiX0q0uTnueAyeqLA,cxLqHjzIP2xHvU2VusrGlA,4,Katy C.,katy,Female,The Gateway Arch,4.0,63102,492,*
2022,1,gQYUyfiX0q0uTnueAyeqLA,z0qEhRL2J54ky5ttw_z8BA,5,Daniel S.,daniel,Male,The Gateway Arch,4.0,63102,492,*
2025,2,gQYUyfiX0q0uTnueAyeqLA,oMeamYacFzQBPRI0rnsTqw,5,Whitney R.,whitney,Female,The Gateway Arch,4.0,63102,492,*
2028,0,gRNBy7lRv1QVsYkEOTYarw,pb6KVLWXRY1i0gtCQKMVrg,5,Deana C.,deana,Female,Skeeters Frozen Custard,4.0,63114,47,$
2029,1,gRNBy7lRv1QVsYkEOTYarw,-bvD2Q5m7JwEVI7nRs8gfA,4,Faye T.,faye,Female,Skeeters Frozen Custard,4.0,63114,47,$
2030,2,gRNBy7lRv1QVsYkEOTYarw,CFJsr-nC3pFmK3A-Y3nhcw,5,Sara L.,sara,Female,Skeeters Frozen Custard,4.0,63114,47,$
2031,0,gTUERr6FchxzrqGBnQDjIA,AcN9bkPY6rc7_LE54OdVoQ,5,Danielle P.,danielle,Female,Sweetie Pies,3.5,63136,46,$$
2033,1,gTUERr6FchxzrqGBnQDjIA,iZXuSz7Zq8ytCnxNW_1bXA,4,Jamie G.,jamie,Male,Sweetie Pies,3.5,63136,46,$$
2035,2,gTUERr6FchxzrqGBnQDjIA,0BXXLT1fkrmOBzgy7Wcwvg,4,Karla H.,karla,Female,Sweetie Pies,3.5,63136,46,$$
2037,0,gkZbFkzlp8etmXQZSllfMA,iO4NIjjBxsp_mKBCAtJyng,5,Sujin J.,sujin,Female,Hunan Chop Suey Chinese Restaurant,4.5,63136,6,$
2038,1,gkZbFkzlp8etmXQZSllfMA,4kHPMq9Xc8dAHvZdryoP4Q,5,Jan R.,jan,Both,Hunan Chop Suey Chinese Restaurant,4.5,63136,6,$
2039,2,gkZbFkzlp8etmXQZSllfMA,gBQH0VKQXQOfHNUtYzB6jQ,1,Melissa H.,melissa,Female,Hunan Chop Suey Chinese Restaurant,4.5,63136,6,$
2040,0,gku-vC4YB5c7ZuNyLhjNbQ,H7d_sSPpm1P6B5fDove6vQ,5,Kyle B.,kyle,Male,Taqueria El Bronco,4.0,63118,210,$
2042,1,gku-vC4YB5c7ZuNyLhjNbQ,eA3icSEXZMAQEjmIVG1ojQ,1,Amanda B.,amanda,Female,Taqueria El Bronco,4.0,63118,210,$
2044,2,gku-vC4YB5c7ZuNyLhjNbQ,rqJI5AKSSWgBahYkC0LmUw,1,Judy S.,judy,Female,Taqueria El Bronco,4.0,63118,210,$
2046,0,gqpTgtS3sEup0znkSnMV0A,xvYn3gmh8k7_Ko-6od_kig,5,Molly H.,molly,Female,Fresno's Diner,5.0,63107,4,*
2047,1,gqpTgtS3sEup0znkSnMV0A,Vx9JB7kyIWuTyZ2amWfigA,4,Annessa B.,annessa,,Fresno's Diner,5.0,63107,4,*
2048,2,gqpTgtS3sEup0znkSnMV0A,7rehsgZibqOq0DLLnIe_Iw,5,Aaron B.,aaron,Male,Fresno's Diner,5.0,63107,4,*
2049,0,gsyyVQmvT9A2nAgUi7VUag,2pAThPiPyTMl5uQ3KIsNOA,5,Adrian W.,adrian,Male,Nudo House STL,4.5,63141,373,$$
2051,1,gsyyVQmvT9A2nAgUi7VUag,PxLsmSqaxUcsty3qgE4e7g,5,Chie F.,chie,Both,Nudo House STL,4.5,63141,373,$$
2053,2,gsyyVQmvT9A2nAgUi7VUag,Uv0d9LGgHsHfaXglPOKurg,5,Charley S.,charley,Both,Nudo House STL,4.5,63141,373,$$
2055,0,gxTeWM7MLX2vF2vJDGhz9A,05RL0vAzCCKpcSEEX3xozw,5,Doug Y.,doug,Male,China King,4.0,63129,16,$
2056,1,gxTeWM7MLX2vF2vJDGhz9A,q_sA2I3V-B39z2hq_OxDPA,3,Jana S.,jana,Female,China King,4.0,63129,16,$
2057,2,gxTeWM7MLX2vF2vJDGhz9A,8WE4rmMdvphXJgodzFIHAg,3,Kyli W.,kyli,Female,China King,4.0,63129,16,$
2058,0,gxe3h95tSzE-VA4OV5CUcA,KpVE1J1ov4IZRvM4-IzBJQ,4,Delbert H.,delbert,Male,Waffle House,3.5,63134,42,$
2060,1,gxe3h95tSzE-VA4OV5CUcA,XNYR8yalFvexYGTSwPiiwQ,5,John J.,john,Male,Waffle House,3.5,63134,42,$
2062,2,gxe3h95tSzE-VA4OV5CUcA,dpeuKMV66FO-zEdgAi_0OA,1,Ken V.,ken,Male,Waffle House,3.5,63134,42,$
2064,0,h07Yfix2ynwn9fJ3proGXQ,IlQxZ9Ra352AsgpmOy0mdg,5,Leslie H.,leslie,Both,Joey Bs,3.5,63128,174,$$
2065,1,h07Yfix2ynwn9fJ3proGXQ,149muMDOFA4zieNjl91vQw,4,Jennifer M.,jennifer,Female,Joey Bs,3.5,63128,174,$$
2066,2,h07Yfix2ynwn9fJ3proGXQ,RuyoVrumEgvwF9qFxndBdw,2,Anthony L.,anthony,Male,Joey Bs,3.5,63128,174,$$
2067,0,hJkgcXNsdSNtAHYV7L6gwQ,UwyETYEuhoZhL4i6J_tvVA,4,Lloyd C.,lloyd,Male,Imo's Pizza,3.0,63101,4,*
2068,1,hJkgcXNsdSNtAHYV7L6gwQ,qlCZ5ej4rRGL28-8aGbueA,2,Jennifer C.,jennifer,Female,Imo's Pizza,3.0,63101,4,*
2069,2,hJkgcXNsdSNtAHYV7L6gwQ,2wC7HKDxbllT4bzcPp9-TQ,1,Felicia B.,felicia,Female,Imo's Pizza,3.0,63101,4,*
2070,0,hNYgEnEfGAvHyuHuMHsWMQ,gye2POChNXcviqOhUaJ-cQ,5,Kaylee Q.,kaylee,Female,CBS Barbeque,5.0,63120,7,$
2071,1,hNYgEnEfGAvHyuHuMHsWMQ,5tfv7zlbdKKLoL88Deznvw,5,Jami M.,jami,Both,CBS Barbeque,5.0,63120,7,$
2072,2,hNYgEnEfGAvHyuHuMHsWMQ,4g_Ckc2RLos5qrr9c9q1Zg,5,Jami M.,jami,Both,CBS Barbeque,5.0,63120,7,$
2073,0,hVbfirZtdhscx6Ie2-V5iw,Cr9BBkJ_YD7QPnnDNdGYmw,1,Erik S.,erik,Male,Doozles Frozen Custard,4.0,63031,29,$
2074,1,hVbfirZtdhscx6Ie2-V5iw,XDs-1X8Oy5HSOUQwmnHvcw,3,Deanna J.,deanna,Female,Doozles Frozen Custard,4.0,63031,29,$
2075,2,hVbfirZtdhscx6Ie2-V5iw,3VHloYDMfBYmdHnuYS9WNg,5,Amanda S.,amanda,Female,Doozles Frozen Custard,4.0,63031,29,$
2076,0,hbs43HZRB1nwMzMtiT9lsQ,D4ucrwx95n4ZyDJk8vqlCA,5,Zack G.,zack,Male,Edibles & Essentials,4.5,63109,149,$$
2077,1,hbs43HZRB1nwMzMtiT9lsQ,2KHc0zwFMkkg6G1-o2UV9g,5,Shawn P.,shawn,Male,Edibles & Essentials,4.5,63109,149,$$
2078,2,hbs43HZRB1nwMzMtiT9lsQ,psRsIOoUPSLhSTfZi6Xqgg,5,Mark P.,mark,Male,Edibles & Essentials,4.5,63109,149,$$
2079,0,hv-rci0u6KR75ALB_70dHw,XpgcB41ch_QxpCrWI7C7nQ,5,Kelsey K.,kelsey,Female,Blueprint Coffee,4.5,63130,316,$$
2082,1,hv-rci0u6KR75ALB_70dHw,vGbXMeVj5Vn-eWBzg_QiIQ,4,Michael S.,michael,Male,Blueprint Coffee,4.5,63130,316,$$
2085,2,hv-rci0u6KR75ALB_70dHw,ELzQn33pZm50XPSPyQdPxg,5,Rylee T.,rylee,Male,Blueprint Coffee,4.5,63130,316,$$
2088,0,i73KneB_vmOBaBW8JjIoNg,KVPllkhisp2blpM7hslKHw,5,Warren W.,warren,Male,Citizen Kane's Steak House,4.0,63122,185,$$$
2091,1,i73KneB_vmOBaBW8JjIoNg,BJsK3BF5yB0dtRg7TIvJSA,4,Rob D.,rob,Male,Citizen Kane's Steak House,4.0,63122,185,$$$
2094,2,i73KneB_vmOBaBW8JjIoNg,dixSrL8jPa8jmCaculUhJA,4,Mel A.,mel,Both,Citizen Kane's Steak House,4.0,63122,185,$$$
2097,0,i943AcReAf5-1OjVOZdPSg,IoR-dVN75Tjat_GkR3N0xA,5,Zach H.,zach,Male,Thai Orchid Restaurant,4.5,63125,76,$
2099,1,i943AcReAf5-1OjVOZdPSg,KkBc80587IY3pwjw9DvR2Q,2,Anthony A.,anthony,Male,Thai Orchid Restaurant,4.5,63125,76,$
2101,2,i943AcReAf5-1OjVOZdPSg,tQd33IO-RDY1NSnb-QDsQA,5,Amanda N.,amanda,Female,Thai Orchid Restaurant,4.5,63125,76,$
2103,0,iDL_412a-SHChFoCDE4R9Q,D80S68QpZyuGyDdDp8G59w,5,Linda W.,linda,Female,Bommarito's Pizzeria,4.0,63123,59,$$
2105,1,iDL_412a-SHChFoCDE4R9Q,t8DztSEDQhtrmpY327XmcQ,2,Karen G.,karen,Female,Bommarito's Pizzeria,4.0,63123,59,$$
2107,2,iDL_412a-SHChFoCDE4R9Q,VFynOEEIXS7Xa-qzhifdbw,5,David K.,david,Male,Bommarito's Pizzeria,4.0,63123,59,$$
2109,0,iEtmEkeEjxRTjQa8q08RdA,dU9357o-eXqbkzBTg_liUQ,5,Sherry W.,sherry,Female,Fried Rice Kitchen,5.0,63133,6,$
2110,1,iEtmEkeEjxRTjQa8q08RdA,CeLBdO2qtH-jUBaHJGRaOw,5,Darla E.,darla,Female,Fried Rice Kitchen,5.0,63133,6,$
2111,2,iEtmEkeEjxRTjQa8q08RdA,13P-KkEXEfOJQuuGS-Tpsg,4,Queen V.,queen,Not Known,Fried Rice Kitchen,5.0,63133,6,$
2112,0,iF2WYnjnWg0-wxEw7daBgQ,9EsqPieZvPMPoG5oyk2nMA,5,Tulina S.,tulina,,Krab Kingz Seafood,4.5,63119,93,$$
2113,1,iF2WYnjnWg0-wxEw7daBgQ,1Qkw6rbc81Pj3QoDAJKcaw,5,Harry D.,harry,Male,Krab Kingz Seafood,4.5,63119,93,$$
2114,2,iF2WYnjnWg0-wxEw7daBgQ,5Ma521tnj-vekDZhU5fHWw,5,Zack G.,zack,Male,Krab Kingz Seafood,4.5,63119,93,$$
2115,0,iRIHK8-EwpeffwvoO4nzIA,BpHNTVWaghOXweL8_10X8A,5,Kaitie H.,kaitie,,Broadway Oyster Bar,4.5,63102,1737,$$
2120,1,iRIHK8-EwpeffwvoO4nzIA,valNhChofQk11aCYPw8cSA,1,Cindy H.,cindy,Female,Broadway Oyster Bar,4.5,63102,1737,$$
2125,2,iRIHK8-EwpeffwvoO4nzIA,vBzrlFbTPK6-FCfgj3eIFw,4,Prasiddha H.,prasiddha,,Broadway Oyster Bar,4.5,63102,1737,$$
2130,0,iTcHETJzAm1Vkz-tGDSEdw,latY_zBy80Z4CQc_RomcWg,4,Layla E.,layla,Female,Eero's,3.5,63134,22,$$
2132,1,iTcHETJzAm1Vkz-tGDSEdw,NAi4q3sLEvTnnmarV_V_1Q,3,Lynette C.,lynette,Female,Eero's,3.5,63134,22,$$
2134,2,iTcHETJzAm1Vkz-tGDSEdw,E-U9mxrhDU1llylA33iZcg,3,S G.,s,,Eero's,3.5,63134,22,$$
2136,0,iay91CweEOzRIW6wjcOjuA,POewJYmnUuVwEB9Jw9kc-A,5,jeff s.,jeff,Male,Truc Lam,4.0,63116,151,$
2137,1,iay91CweEOzRIW6wjcOjuA,wJgvI22vAuwweC9IE6ZDIw,1,Zandy C.,zandy,,Truc Lam,4.0,63116,151,$
2138,2,iay91CweEOzRIW6wjcOjuA,9kcAbmUMU3-3iqukJ84ItQ,4,Zach H.,zach,Male,Truc Lam,4.0,63116,151,$
2139,0,j3E_vGw47XpiEgTr-KiJUg,b33oanF8jnriGEm1bHduBQ,5,Emma S.,emma,Female,Whisk: a Sustainable Bakeshop,4.5,63118,120,$
2141,1,j3E_vGw47XpiEgTr-KiJUg,pWk8Exa00u1-a8EWo1XEKg,4,Midori G.,midori,Female,Whisk: a Sustainable Bakeshop,4.5,63118,120,$
2143,2,j3E_vGw47XpiEgTr-KiJUg,NJCFjaFhQuhkMGLgrVGrEg,5,Jennifer T.,jennifer,Female,Whisk: a Sustainable Bakeshop,4.5,63118,120,$
2145,0,j3sRTkoqD_obks7IOW876w,6WX37LhEaCTX01Bkz8B5mQ,5,Aleks S.,aleks,Both,Dewey's Pizza,4.5,63119,126,$$
2146,1,j3sRTkoqD_obks7IOW876w,Ywd1GdvsxUJs0-0oP9WhsQ,5,Max R.,max,Male,Dewey's Pizza,4.5,63119,126,$$
2147,2,j3sRTkoqD_obks7IOW876w,Yguwt1WXtui_A3PB7_5amg,5,Caiti H.,caiti,,Dewey's Pizza,4.5,63119,126,$$
2148,0,j45LjJpnaRyml9Jg0wEtCA,Fhp6VQBhcbSXMMKxeQvbSA,5,Ashley N.,ashley,Both,Liliana's Italian Kitchen,4.5,63128,81,$$
2149,1,j45LjJpnaRyml9Jg0wEtCA,_57qlZfzA3XmwTQaO048iw,4,Zack G.,zack,Male,Liliana's Italian Kitchen,4.5,63128,81,$$
2150,2,j45LjJpnaRyml9Jg0wEtCA,bApwEbQ-SDm1KN8FUZWTKw,5,George V.,george,Male,Liliana's Italian Kitchen,4.5,63128,81,$$
2151,0,jKHlvwq40sghrR89pF_3Tw,vf7WCBbT3Q8SzHelg20xow,5,Faridah S.,faridah,,Jeni's Splendid Ice Creams,4.5,63108,266,$$
2155,1,jKHlvwq40sghrR89pF_3Tw,jpstCXbdJ1-GnSDvOqnxKw,5,Max R.,max,Male,Jeni's Splendid Ice Creams,4.5,63108,266,$$
2159,2,jKHlvwq40sghrR89pF_3Tw,TGKBzQUxru64tNX8JvLOng,5,Cheryl W.,cheryl,Female,Jeni's Splendid Ice Creams,4.5,63108,266,$$
2163,0,jOUSxBXomtgJQbrapKU3SA,-70ggpQVsiR5evstTJN0vg,4,Kelly Y.,kelly,Female,Amigos Cantina,3.5,63122,217,$$
2164,1,jOUSxBXomtgJQbrapKU3SA,_AibKr3uqb40gdsUYqVN_w,5,Tim R.,tim,Male,Amigos Cantina,3.5,63122,217,$$
2165,2,jOUSxBXomtgJQbrapKU3SA,EyyF90MWw00jcDXslPPG_A,4,Tom J.,tom,Male,Amigos Cantina,3.5,63122,217,$$
2166,0,jQBPO3rYkNwIaOdQS5ktgQ,MKa18RQjPx2VbUWp5AtpyQ,5,Genevieve C.,genevieve,Female,The Fountain On Locust,4.5,63103,895,$$
2170,1,jQBPO3rYkNwIaOdQS5ktgQ,WicFQrYy-mPdAhMiEqH_5Q,4,William E.,william,Male,The Fountain On Locust,4.5,63103,895,$$
2174,2,jQBPO3rYkNwIaOdQS5ktgQ,Czbbqs_HZZEX_5nubkF8MQ,5,Shraddz S.,shraddz,,The Fountain On Locust,4.5,63103,895,$$
2178,0,jRpK8oG_8QKaPGaaKiCyng,Cb6t6HLYlfWf9EJOQDVgHw,5,Katy C.,katy,Female,Pi Pizzeria,4.0,63101,503,$$
2182,1,jRpK8oG_8QKaPGaaKiCyng,mMIWpjCdET3mu17louP0fg,4,T. Bernie ..,t.,,Pi Pizzeria,4.0,63101,503,$$
2186,2,jRpK8oG_8QKaPGaaKiCyng,n4krB-fyyZ8RQcUnWR4pmA,4,Todd S.,todd,Male,Pi Pizzeria,4.0,63101,503,$$
2190,0,k8hFz4Gty5dHlDV4Wt8FqA,nqWQ8FdzmeGRDzopMKSbUA,5,Janée S.,janée,Not Known,Southwest Diner,4.5,63143,665,$$
2194,1,k8hFz4Gty5dHlDV4Wt8FqA,YWcSc9C5e7L2yu6hFoLI_A,4,Zack G.,zack,Male,Southwest Diner,4.5,63143,665,$$
2198,2,k8hFz4Gty5dHlDV4Wt8FqA,AtMLKadKJ1F44ZC-QNLf3w,3,Shawn P.,shawn,Male,Southwest Diner,4.5,63143,665,$$
2202,0,kBCB53psaoKcHwv4kNByOg,kiOtjGDU67FAOeNgSGNM5A,5,Richard S.,richard,Male,Lombardo's Trattoria,4.5,63103,287,$$
2204,1,kBCB53psaoKcHwv4kNByOg,IFiECVY9VkOYAaYx7I2jIA,4,Aleeta P.,aleeta,,Lombardo's Trattoria,4.5,63103,287,$$
2206,2,kBCB53psaoKcHwv4kNByOg,wNHD2iBiS7HAxhfPwLOmew,4,William E.,william,Male,Lombardo's Trattoria,4.5,63103,287,$$
2208,0,kdG6HXfXPk6YKZ6lkURaEg,EpD7TxpOFvnUzPjdPs6-vw,5,Emily L.,emily,Female,Sportsman's Park Restaurant,4.0,63124,76,$$
2209,1,kdG6HXfXPk6YKZ6lkURaEg,Chq1062SdPySs5M6ltvYBg,1,James M.,james,Male,Sportsman's Park Restaurant,4.0,63124,76,$$
2210,2,kdG6HXfXPk6YKZ6lkURaEg,pCT3ohuoj8RTqLPa43lu8A,3,Joseph J M.,joseph,Male,Sportsman's Park Restaurant,4.0,63124,76,$$
2211,0,kpK6SmxIiNoGPNhlEGiL4w,QUL6xitR-dpbekaVEbolmg,5,Kelly Y.,kelly,Female,Trattoria Marcella,4.5,63109,327,$$
2213,1,kpK6SmxIiNoGPNhlEGiL4w,4EoPZka6n1ZT_NBCsC36IQ,4,Fred M.,fred,Male,Trattoria Marcella,4.5,63109,327,$$
2215,2,kpK6SmxIiNoGPNhlEGiL4w,4ShLibdMvpx27b9nsdGw0A,4,Fallon R.,fallon,Female,Trattoria Marcella,4.5,63109,327,$$
2217,0,kpl3H_sgfTm-tH3Aa-ML7g,kRgjwkyIOeDSzx5ADOc46Q,4,Katherine G.,katherine,Female,Benton Park Café & Coffee Bar,4.0,63118,509,$$
2218,1,kpl3H_sgfTm-tH3Aa-ML7g,EpEOr-dZNANqhMqkqOL_zw,1,Quain T.,quain,,Benton Park Café & Coffee Bar,4.0,63118,509,$$
2219,2,kpl3H_sgfTm-tH3Aa-ML7g,Fkj6LkeQnVGa_goTrPFWYw,3,Max R.,max,Male,Benton Park Café & Coffee Bar,4.0,63118,509,$$
2220,0,kqt8O-XxMkE6ga42IPa7sA,KYpQransUniy8e_SAl0Dbg,5,Kara S.,kara,Female,SUSHI KOI,4.5,63108,165,$$
2221,1,kqt8O-XxMkE6ga42IPa7sA,D6Q9dqt6Z8gPWEOj7K6EQQ,4,Zack G.,zack,Male,SUSHI KOI,4.5,63108,165,$$
2222,2,kqt8O-XxMkE6ga42IPa7sA,F10n4IBJvKs7dj0EOSNR6A,3,Sterling C.,sterling,Male,SUSHI KOI,4.5,63108,165,$$
2223,0,ksVNbLJtHk7OXvpG-j_N-g,Cgf9Hcn1-T2SJH1YN0T4GQ,5,Michael P.,michael,Male,Al-Tarboush Deli,4.5,63130,112,$
2224,1,ksVNbLJtHk7OXvpG-j_N-g,VmudEGmKPdrvpm2l7hh-3w,5,Tova M.,tova,Female,Al-Tarboush Deli,4.5,63130,112,$
2225,2,ksVNbLJtHk7OXvpG-j_N-g,MdanSmk_dOaLFp8BPOJNcA,4,Dave D.,dave,Male,Al-Tarboush Deli,4.5,63130,112,$
2226,0,l8gsO8mMoVF7vqTDUNGeZw,AaYJxRK4NIuBRwSO2lMOgA,5,Julie G.,julie,Female,Gateway Arch National Park,4.5,63102,254,*
2228,1,l8gsO8mMoVF7vqTDUNGeZw,iyUiAOAcvkbdJjp3BEgZTw,5,Katie U.,katie,Female,Gateway Arch National Park,4.5,63102,254,*
2230,2,l8gsO8mMoVF7vqTDUNGeZw,pAbyFxaT9UXVNqwcJwN4Tw,5,Sara L.,sara,Female,Gateway Arch National Park,4.5,63102,254,*
2232,0,l9vdM2DtlJo3EYpxgW-efQ,8zJyIAF5NeWyQnIo30Kffw,5,Francisca A.,francisca,Female,Frank Papa's Ristorante,4.5,63144,87,$$
2234,1,l9vdM2DtlJo3EYpxgW-efQ,tOeMTccB1QXO7iF-cz5ZZw,5,Natalie B.,natalie,Female,Frank Papa's Ristorante,4.5,63144,87,$$
2236,2,l9vdM2DtlJo3EYpxgW-efQ,DxNoRXfh-YiMjadwsD3nAA,5,Michael P.,michael,Male,Frank Papa's Ristorante,4.5,63144,87,$$
2238,0,lB6jIOb1UBATmdfot4KJew,zn-pi44eMjsz9VyUJs4OkA,5,Leisa S.,leisa,Female,Soco's Gyros,4.0,63123,112,$
2240,1,lB6jIOb1UBATmdfot4KJew,edl_qlGWJaq8zyYtCj9wcw,3,Michelle L.,michelle,Female,Soco's Gyros,4.0,63123,112,$
2242,2,lB6jIOb1UBATmdfot4KJew,KeIyj3Yq35uYNul7gYoLfA,4,Emilie M.,emilie,Female,Soco's Gyros,4.0,63123,112,$
2244,0,lGRXMOYsO-3oRQcRrMcbNA,NEy4NFl1V0dDQF6dbO1mAQ,5,Kelly T.,kelly,Female,China Moon,3.5,63033,17,$
2245,1,lGRXMOYsO-3oRQcRrMcbNA,AnN2EFGuaiOCZkmTPlW-uQ,5,Rodney J.,rodney,Male,China Moon,3.5,63033,17,$
2246,2,lGRXMOYsO-3oRQcRrMcbNA,sH1_UohR1jx8mptSKcIlAA,1,Rosalyn N.,rosalyn,Female,China Moon,3.5,63033,17,$
2247,0,lMP6nTVHwLv15Nvzs1SDjA,tvdG9Aj-k8P3mvE4RQtQjw,4,Joseph D.,joseph,Male,Ba-Da-Bing BBQ,4.5,63133,14,$
2248,1,lMP6nTVHwLv15Nvzs1SDjA,bDuP8C-OrQhGF9NKpvAFUA,5,Angela K.,angela,Female,Ba-Da-Bing BBQ,4.5,63133,14,$
2249,2,lMP6nTVHwLv15Nvzs1SDjA,PuId9PeNWTh1VjumtPNUZw,5,Natalie S.,natalie,Female,Ba-Da-Bing BBQ,4.5,63133,14,$
2250,0,lNTXXh_vrIt705lqDlDp5A,p3CEHgY0mxWPzdZ8oCwL9Q,5,justin s.,justin,Male,Helen Fitzgeralds,3.0,63127,129,$$
2251,1,lNTXXh_vrIt705lqDlDp5A,-fWMsH7T7xDWHIgggwO80w,4,Zack G.,zack,Male,Helen Fitzgeralds,3.0,63127,129,$$
2252,2,lNTXXh_vrIt705lqDlDp5A,wFuFtuYctogHZCgPM7eq8g,3,Jana S.,jana,Female,Helen Fitzgeralds,3.0,63127,129,$$
2253,0,lOZxgiTD0KBCaECdL1eWHA,AUoKuhYV3J4jgWYvybPi9g,5,Crystal M.,crystal,Female,Fallon's Bar & Grill,4.0,63132,125,$$
2255,1,lOZxgiTD0KBCaECdL1eWHA,1YyR0JDTb0ZN78lcYuN9fA,3,Dave D.,dave,Male,Fallon's Bar & Grill,4.0,63132,125,$$
2257,2,lOZxgiTD0KBCaECdL1eWHA,4X53KTGpOLWIvNtFjKhYZw,4,Steven B.,steven,Male,Fallon's Bar & Grill,4.0,63132,125,$$
2259,0,lpDctDItk9GkfZD-cZ6oQA,_wdTZKMcwETzyYnx5a5kgw,5,Irene N.,irene,Female,Revel Kitchen,4.0,63144,130,$$
2260,1,lpDctDItk9GkfZD-cZ6oQA,qdySL8etx8PywOpk_MKa5w,5,Megan R.,megan,Female,Revel Kitchen,4.0,63144,130,$$
2261,2,lpDctDItk9GkfZD-cZ6oQA,HcOGgHUcBP2Tt2yOWEKstQ,5,Monica M.,monica,Female,Revel Kitchen,4.0,63144,130,$$
2262,0,ltP91jlc90p_2Qe3opWloA,4Z1yNS-bPYzQLIBirUL6tA,3,Damo R.,damo,,Imo's Pizza,1.5,63147,5,*
2263,1,ltP91jlc90p_2Qe3opWloA,NBRQsCwqJDIErTLZsI0FvA,1,Kenny H.,kenny,Male,Imo's Pizza,1.5,63147,5,*
2264,2,ltP91jlc90p_2Qe3opWloA,v0dt6ckteiJCtuE5IUnRWA,1,Leah B.,leah,Female,Imo's Pizza,1.5,63147,5,*
2265,0,mGvrybwAiigeSAn-sTNlCQ,AexUMQulUS8YAuvSbQtz2A,5,Keith S.,keith,Male,Faraci Pizza,4.5,63135,36,$$
2268,1,mGvrybwAiigeSAn-sTNlCQ,Rs9RRS6OoerrFDz7w2HNzQ,4,Michelle L.,michelle,Female,Faraci Pizza,4.5,63135,36,$$
2271,2,mGvrybwAiigeSAn-sTNlCQ,K0wda5bkT9kMcHMwYM-xOA,5,Bridget G.,bridget,Female,Faraci Pizza,4.5,63135,36,$$
2274,0,mHISneh9n2mEj3X_82unzQ,Ln4f_VwgFU3WBLMj4VgM5A,5,Erika K.,erika,Female,5 Star Burgers,4.0,63141,94,$$
2275,1,mHISneh9n2mEj3X_82unzQ,MqztUhV5mVwl3JpcDJxUtw,3,Shay B.,shay,Both,5 Star Burgers,4.0,63141,94,$$
2276,2,mHISneh9n2mEj3X_82unzQ,IVcjHdUGl_WrYRiVWDZmeg,5,Kaitie H.,kaitie,,5 Star Burgers,4.0,63141,94,$$
2277,0,mJJTx-x896dLV2gSMwQ35g,bWQbVc-Yq_DMUFe2teK0Tw,5,One V.,one,Not Known,Mack's Chicken,3.5,63136,18,$
2278,1,mJJTx-x896dLV2gSMwQ35g,O1FL7oeiamzvNhzB7SIBvA,5,Shonda B.,shonda,Female,Mack's Chicken,3.5,63136,18,$
2279,2,mJJTx-x896dLV2gSMwQ35g,sOhzkAiLTzOTAyM8QWKLfQ,2,Sidney J.,sidney,Male,Mack's Chicken,3.5,63136,18,$
2280,0,mMYOD9QWfYXo1LY2RPEN7A,REBTvsgI-IMulHFlAhuyCg,5,Charlie U.,charlie,Both,Lisa's Chop Suey,4.0,63136,14,$
2284,1,mMYOD9QWfYXo1LY2RPEN7A,7niyU-2uiPGxz2gorh1vcg,5,Erikka N.,erikka,Female,Lisa's Chop Suey,4.0,63136,14,$
2288,2,mMYOD9QWfYXo1LY2RPEN7A,OpkSLURWwiw8y4hc3oPoFg,3,Anthony M.,anthony,Male,Lisa's Chop Suey,4.0,63136,14,$
2292,0,mVH_1mDS53jCWsvww4IX6w,NzGjFoH8JTK2OHPRlt_Jqw,4,John P.,john,Male,Breakaway Cafe,4.0,63121,49,$
2295,1,mVH_1mDS53jCWsvww4IX6w,0_u1j0wO2dZuBmVlOFXEyQ,5,Chuck W.,chuck,Male,Breakaway Cafe,4.0,63121,49,$
2298,2,mVH_1mDS53jCWsvww4IX6w,JZgV-PL8zI_wchsmPWNEIw,4,Delbert H.,delbert,Male,Breakaway Cafe,4.0,63121,49,$
2301,0,myg9wV_3IgHGa-pVKVjijA,NvWk7TjyDqHOQYpnMz97Og,5,Emily L.,emily,Female,Meskerem Ethiopian Restaurant,4.0,63118,319,$$
2302,1,myg9wV_3IgHGa-pVKVjijA,C0q1F3UlRZhIlhs0qscS3Q,4,Melissa K.,melissa,Female,Meskerem Ethiopian Restaurant,4.0,63118,319,$$
2303,2,myg9wV_3IgHGa-pVKVjijA,z1hJGQEtlfpuLsh659JLYw,5,Emily T.,emily,Female,Meskerem Ethiopian Restaurant,4.0,63118,319,$$
2304,0,nGElMRWr0BcQKFPa4ZBMYA,xQPw0qYR6zuMREd0SmC0lw,4,Chie F.,chie,Both,Robust Wine Bar,4.0,63119,227,$$
2305,1,nGElMRWr0BcQKFPa4ZBMYA,RjPhQGPYxMHOWMMgfPg3jw,4,Madhura J.,madhura,Female,Robust Wine Bar,4.0,63119,227,$$
